source_id,ra,ra_error,dec,dec_error,astrometric_weight_al,radial_velocity,teff_val,radius_val,lum_val
4062322111897857152,269.5468572774257,0.6766995824426538,-29.50759240153498,0.5654888229882619,0.118604414,,,,
4062322493988034432,269.59002417871733,24.38940914740975,-29.487987405052728,21.74527737628486,0.45973048,,,,
4062322661626536576,269.5986641352038,0.16046091361241213,-29.460800128317064,0.1343067895415486,1.689445,,,,
4062322386781363328,269.62209678625953,0.5695283177541183,-29.485260238535353,0.5031792951800367,0.18026178,,,,
4062322111897651712,269.5507205982337,7.59178761483209,-29.50892125381528,2.660541715709097,0.06169378,,,,
4062323009438580608,269.4978297133223,0.4698781107057071,-29.48813795572586,0.590085361065193,0.20707981,,,,
4062322558394923648,269.5847722051718,0.06843703329186177,-29.47329479269905,0.055773745625187054,18.783943,,3930.46,,
4062322214977357312,269.6085466960657,2.3592412011236776,-29.50799391978194,1.9179923085717903,0.011021569,,,,
4062322524219390464,269.5704904027158,30.572429643619138,-29.487859956577704,26.961682642951438,0.111974925,,,,
4062322597120948736,269.6091406169082,0.0874075148635464,-29.472644091492274,0.07154996746016985,7.197712,,3600.0,,
4062322902176584448,269.55099078655763,18.617793559946776,-29.479279378972237,17.056881494000336,0.08888334,,,,
4062322970895908224,269.5421739405224,0.3899950619853249,-29.47627256173663,0.35948251745483406,0.31331894,,,,
4062322077358512768,269.56910415896544,0.4071376047856037,-29.500980069138688,0.3693329712767595,0.26560584,,4488.5,,
4062322700200431104,269.59886725525007,1.6254274193155769,-29.453409130230586,1.5105524630178502,0.14245698,,,,
